-6.9715399742126465	-0.0009386900928802788	1.0
-6.759772777557373	-0.0011601868318393826	1.0
-8.083516120910645	-0.00030858523678034544	1.0
-0.0022795426193624735	-6.084898471832275	1.0
-0.01987740397453308	-3.928091049194336	1.0
-0.00023040501400828362	-8.37593936920166	1.0
-0.020995158702135086	-3.8739421367645264	1.0
-9.417489309271332e-06	-11.567919731140137	1.0
-0.00014423283573705703	-8.8440523147583	1.0
-6.5333757400512695	-0.0014552014181390405	1.0
-4.006928443908691	-0.018356677144765854	1.0
-5.207046031951904	-0.005492832977324724	1.0
-0.0013716346584260464	-6.592479228973389	1.0
-4.370150089263916	-0.012730049900710583	1.0
-4.778842926025391	-0.008441245183348656	1.0
-5.897937297821045	-0.0027488800697028637	1.0
-3.6623294353485107	-0.026007911190390587	1.0
-0.00011359999916749075	-9.082674980163574	1.0
-0.007017015945166349	-4.962925434112549	1.0
-0.003258991753682494	-5.727952480316162	1.0
-6.896188259124756	-0.0010121704544872046	1.0
-0.0027330685406923294	-5.903695106506348	1.0
-0.007644683588296175	-4.877570629119873	1.0
-4.748910903930664	-0.008698903024196625	1.0
-6.975142955780029	-0.0009352362249046564	1.0
