-0.031164148822426796	-3.484027862548828	1.0
-0.008583910763263702	-4.762160778045654	1.0
-0.008194515481591225	-4.808383464813232	1.0
-0.0019612142350524664	-6.235192775726318	1.0
-5.82407808303833	-0.002959873527288437	1.0
-6.5605950355529785	-0.0014160377904772758	1.0
-0.0164449755102396	-4.115944862365723	1.0
-0.13727065920829773	-2.0536513328552246	1.0
-0.008077099919319153	-4.822756767272949	1.0
-4.367308139801025	-0.012766537256538868	1.0
-0.06629867851734161	-2.746551275253296	1.0
-0.16725827753543854	-1.8706800937652588	1.0
-4.235325813293457	-0.01458083838224411	1.0
-4.371275901794434	-0.01271557342261076	1.0
-3.5414230823516846	-0.029400086030364037	1.0
-0.2164001315832138	-1.6368756294250488	1.0
-3.7368662357330322	-0.02411719597876072	1.0
-4.405832290649414	-0.01228103693574667	1.0
-0.029339196160435677	-3.5434632301330566	1.0
-0.09249387681484222	-2.4265034198760986	1.0
-0.0950370654463768	-2.4006309509277344	1.0
-2.7600135803222656	-0.06538255512714386	1.0
-0.054526787251234055	-2.9362032413482666	1.0
-0.03667128086090088	-3.324040412902832	1.0
-5.5245747566223145	-0.0039955321699380875	1.0
