-0.5977340340614319	-0.7986335158348083	1.0
-1.2194914817810059	-0.35009706020355225	1.0
-1.570117712020874	-0.23322005569934845	1.0
-1.2084444761276245	-0.3547646403312683	1.0
-1.5422815084457397	-0.24066174030303955	1.0
-1.217883586883545	-0.3507719337940216	1.0
-0.360111802816391	-1.195999026298523	1.0
-0.5766546726226807	-0.8250218033790588	1.0
-0.7270486354827881	-0.6603574156761169	1.0
-1.4855278730392456	-0.25667813420295715	1.0
-1.4015700817108154	-0.28264161944389343	1.0
-1.4895111322402954	-0.255515456199646	1.0
-1.0769494771957397	-0.4164750874042511	1.0
-1.029808521270752	-0.44172778725624084	1.0
-1.4465099573135376	-0.26838985085487366	1.0
-1.2772761583328247	-0.3268328011035919	1.0
-0.49563369154930115	-0.9395202994346619	1.0
-0.2449023574590683	-1.5268487930297852	1.0
-1.0048165321350098	-0.45588263869285583	1.0
-0.8638097643852234	-0.5474082231521606	1.0
-1.2521618604660034	-0.3367127478122711	1.0
-0.9856362342834473	-0.46713051199913025	1.0
-0.3730916678905487	-1.1666836738586426	1.0
-0.22313182055950165	-1.6094847917556763	1.0
-0.4706152379512787	-0.9798108339309692	1.0
