-0.022100821137428284	-3.823171615600586	1.0
-5.1362080574035645	-0.005897264927625656	1.0
-0.011060947552323341	-4.509856700897217	1.0
-0.004670781549066305	-5.368764400482178	1.0
-0.0008818790083751082	-7.0339274406433105	1.0
-0.0022129351273179054	-6.114525318145752	1.0
-5.326300144195557	-0.004873896017670631	1.0
-0.00872336607426405	-4.746111869812012	1.0
-5.518810272216797	-0.004018684849143028	1.0
-0.00015031162183731794	-8.802542686462402	1.0
-4.770534038543701	-0.008511930704116821	1.0
-0.00048601735034026206	-7.6295390129089355	1.0
-5.440551280975342	-0.004346566740423441	1.0
-0.0633629634976387	-2.790390968322754	1.0
-5.508234977722168	-0.0040615457110106945	1.0
-4.6957831382751465	-0.009175633080303669	1.0
-6.239007472991943	-0.0019537187181413174	1.0
-0.0012863941956311464	-6.656588554382324	1.0
-0.019828086718916893	-3.9305543899536133	1.0
-0.019163114950060844	-3.9643349647521973	1.0
-6.1211700439453125	-0.0021983047481626272	1.0
-5.676637172698975	-0.003430911572650075	1.0
-6.033925533294678	-0.002398948883637786	1.0
-0.0007702721050009131	-7.169204235076904	1.0
-0.007097034715116024	-4.951618194580078	1.0
